Date,^GSPC,GLD,USO,GLD-USO
2021-04-21,-0.013780690738281807,-0.01690627687767141,-0.03143343813685818,-0.020076484993730066
2021-04-22,-0.014165828543742702,-0.017750627442146956,-0.033737720377896116,-0.020842806371502723
2021-04-23,-0.015482233414612202,-0.017240180995239014,-0.031773992464877034,-0.020481938707337315
2021-04-26,-0.016051728687515147,-0.01621635395119468,-0.02784348693317006,-0.01880348220654178
2021-04-27,-0.014412134540703612,-0.014758856625273672,-0.026267305126262738,-0.018096963625780664
2021-04-28,-0.013468175279792018,-0.013391031692292166,-0.026275887944708094,-0.017833368304012467
2021-04-29,-0.012547648015645545,-0.012410000141690405,-0.024887580495231612,-0.017476559811840212
2021-04-30,-0.011851068179839292,-0.012195231565799079,-0.024727830084889924,-0.016389781125580923
2021-05-03,-0.01288122067287224,-0.011830978545374581,-0.02776600816334846,-0.017939184060478355
2021-05-04,-0.011871155259560303,-0.01545267068524019,-0.027128604541187623,-0.019219205046663027
2021-05-05,-0.012606030573100455,-0.015448466489393874,-0.027287678092979245,-0.01773800122020847
2021-05-06,-0.01153624442683623,-0.014563926258108277,-0.02601169758277572,-0.016980911305773613
2021-05-07,-0.012051682925170181,-0.0190445012313455,-0.024912012762113068,-0.016368245663366008
2021-05-10,-0.012192870376972226,-0.018523575039778792,-0.023464597409604805,-0.015632764600951074
2021-05-11,-0.014583176573852153,-0.016866286572718766,-0.0221287612345745,-0.014741116317505949
2021-05-12,-0.015014977573175074,-0.015385046090243371,-0.021165687854585426,-0.014024032769872269
2021-05-13,-0.022769085963367252,-0.01641092390723676,-0.020255532605604032,-0.013620026561511338
2021-05-14,-0.02192883261039437,-0.015322581644243436,-0.029397444527335465,-0.01575675625583809
2021-05-17,-0.022216464122026203,-0.015835064238309934,-0.02995370336137092,-0.016387578109728972
2021-05-18,-0.01940871980131891,-0.017192891541274923,-0.029133441465439436,-0.01656678021399914
2021-05-19,-0.018758485665034786,-0.015596751444088102,-0.02877632350321223,-0.016359503932164524
2021-05-20,-0.016744937839902583,-0.014379570936859888,-0.038063323711543876,-0.018924534537452676
2021-05-21,-0.0166882920215839,-0.013631841180163412,-0.03841707110190804,-0.018924534717972664
2021-05-24,-0.014818575412852836,-0.012673753840760579,-0.039832791438722884,-0.018924534729335665
2021-05-25,-0.015134231070318884,-0.01187026827610192,-0.04134473231450645,-0.01892453482559409
2021-05-26,-0.013767619710719175,-0.013260049017476419,-0.03852281236447483,-0.01892453479499577
2021-05-27,-0.012454412954786135,-0.012429884579408341,-0.03595474843972465,-0.018924535005208618
2021-05-28,-0.011395342363593242,-0.011558809813376677,-0.033782740621674454,-0.018924535015208802
2021-06-01,-0.010544194107143951,-0.01121724560266269,-0.03182088282202092,-0.01892453507782692
2021-06-02,-0.01000164806278632,-0.010976407119164332,-0.03201841158992797,-0.018924535113799008
2021-06-03,-0.009371912322307364,-0.010973990291664957,-0.030714123123873432,-0.018924535168517977
2021-06-04,-0.010285701661110647,-0.019483089760568197,-0.028859250796264696,-0.018924535254231892
2021-06-07,-0.011883172837967278,-0.019220045659900303,-0.027350990087749383,-0.015459856126835123
2021-06-08,-0.010765648311803992,-0.017408795913090344,-0.02571679534878824,-0.014918423707337208
2021-06-09,-0.010048412519432968,-0.016031905944816363,-0.024843492199394742,-0.014433146945387781
2021-06-10,-0.009319468484763484,-0.014825759430056606,-0.02305319033702216,-0.0139950386589623
2021-06-11,-0.009383185053647014,-0.014039218645196052,-0.02185794921092034,-0.013589886035596858
2021-06-14,-0.00882827567395708,-0.015822878785184694,-0.020785460642235357,-0.013294206958136828
2021-06-15,-0.008554142095228092,-0.015290081588550171,-0.019808398796979636,-0.01284332875029187
2021-06-16,-0.008675502214848214,-0.014435383626479363,-0.02027132689205733,-0.012480672866292192
2021-06-17,-0.010068369785944302,-0.02068886552636173,-0.019975752031697457,-0.013508619451743802
2021-06-18,-0.00915304344167485,-0.03599390605338378,-0.02251745334959066,-0.01749552738860663
2021-06-21,-0.017374903342467433,-0.03158483253888426,-0.021311971015768365,-0.016351694567478616
2021-06-22,-0.02016123477903159,-0.029876472726570465,-0.02357686091527264,-0.01795113221899993
2021-06-23,-0.01606985678955063,-0.026585376792034494,-0.021376755030884376,-0.017413477494418544
2021-06-24,-0.013514946817645342,-0.023553256416670793,-0.020433869510837498,-0.016590131556072776
2021-06-25,-0.01067791767662376,-0.02089806361687347,-0.019656648873681227,-0.01578077203620512
2021-06-28,-0.00948914593884675,-0.018785358514071995,-0.019366790725789555,-0.015489876334807976
2021-06-29,-0.00852062963652273,-0.016596169924143398,-0.021860253267457982,-0.015303026293865834
2021-06-30,-0.007872494702731598,-0.01845518951849693,-0.020471487977184007,-0.014609989153088188
2021-07-01,-0.0074373527558217615,-0.017326731722164267,-0.01912033563008697,-0.013997704350712153
2021-07-02,-0.008093313403466683,-0.016125793853679585,-0.01921091146397568,-0.013973500413449623
2021-07-06,-0.009509704177827372,-0.01618400202338156,-0.018164989592397793,-0.013640298667595451
2021-07-07,-0.00891323377366683,-0.015661411862735966,-0.024356303512738618,-0.01378652568838713
2021-07-08,-0.008286699209462938,-0.014961317880508631,-0.030521785515648422,-0.014525196744596632
2021-07-09,-0.011988777172393725,-0.014004115752480693,-0.030177362925460582,-0.014389163124558214
2021-07-12,-0.013665634290930977,-0.013635723414256899,-0.02992877912429274,-0.014552463725250703
2021-07-13,-0.011375795813158826,-0.013005180270250095,-0.028076410338347797,-0.013967854639473944
2021-07-14,-0.010605519547580973,-0.012458371395608151,-0.027896363391058797,-0.01387842725378147
2021-07-15,-0.009210331265761793,-0.015862450102386447,-0.03440403755401885,-0.01413560873799904
2021-07-16,-0.009236151371853839,-0.014675560979902023,-0.03377822477090789,-0.014012349921745342
2021-07-19,-0.011478476740855954,-0.01674601597861472,-0.0312990912943052,-0.01363084123451905
2021-07-20,-0.019629637023340498,-0.015485231641569801,-0.059805122380185406,-0.021715174253339815
2021-07-21,-0.01953461155449803,-0.014448591611432911,-0.05492863261843031,-0.020184858112896078
2021-07-22,-0.016311117603302346,-0.014058934104582399,-0.05584130523136092,-0.02073921455933943
2021-07-23,-0.012780405311060984,-0.013478409211735574,-0.052086076865395126,-0.02001322428795469
2021-07-26,-0.01337106062519565,-0.0129555489885896,-0.04760677144311169,-0.019005408718053403
2021-07-27,-0.010859077196626864,-0.01256815738520473,-0.043571205451113634,-0.0180531852439012
2021-07-28,-0.01081560127739907,-0.012207621222117538,-0.040192940201929525,-0.017347575280945233
2021-07-29,-0.009266672429133961,-0.012896108771387672,-0.03681722225219164,-0.01679103321822591
2021-07-30,-0.008779900409138798,-0.01650761129821716,-0.03561863673442379,-0.01722050097925503
2021-08-02,-0.010219787980399173,-0.016982486130764383,-0.03276699070453373,-0.016677007153302722
2021-08-03,-0.00923224448174955,-0.015266608438561525,-0.0384884860500438,-0.017357764945468757
2021-08-04,-0.010746421528967676,-0.013734064127335703,-0.03605587224648195,-0.01674298949456694
2021-08-05,-0.010631241831437889,-0.017240809554687913,-0.042535162759742194,-0.018006478649559534
2021-08-06,-0.010239915384749677,-0.013647727065786135,-0.04073833494026247,-0.017611061449923943
2021-08-09,-0.008868986875291451,-0.018206515483146325,-0.03874123880208959,-0.01907017950430415
2021-08-10,-0.008279871784357877,-0.017600967693685403,-0.0392720412317565,-0.021482469154840277
2021-08-11,-0.00770884972223051,-0.017600967704897667,-0.03890673907890921,-0.02097343807517154
2021-08-12,-0.007406571096971382,-0.01760096809109309,-0.036655841281670196,-0.020906335928901166
2021-08-13,-0.007810561021353582,-0.017600968105305384,-0.03430171972617328,-0.019807988578677306
2021-08-16,-0.007437419432876392,-0.017600968463768178,-0.033926760574655455,-0.019069741083657173
2021-08-17,-0.007337431475074657,-0.017600968527102263,-0.032412865554696656,-0.018383758801100703
2021-08-18,-0.010527955433541802,-0.017240814309967083,-0.03140359067307226,-0.017939568891911326
2021-08-19,-0.01467546250924983,-0.01724081437415435,-0.03510978425402099,-0.018255049644062476
2021-08-20,-0.011676300723926015,-0.017240814447537212,-0.03444483705537577,-0.018023567946703924
2021-08-23,-0.012002645381913904,-0.0172408144896339,-0.03826893439783114,-0.018586709070795113
2021-08-24,-0.012406554603295216,-0.0172408144828784,-0.049665412849458426,-0.02361435143095814
2021-08-25,-0.010249250034343129,-0.017240814650104866,-0.04991997489311277,-0.02375964366356215
2021-08-26,-0.009142479938756333,-0.017240814806621062,-0.04602962149318613,-0.022300979506496826
2021-08-27,-0.010567090082033048,-0.017240815173971812,-0.04300162669917014,-0.02138935851464776
2021-08-30,-0.01192945609206036,-0.017240815146794382,-0.04057748246665516,-0.021233271464137508
2021-08-31,-0.010704065616222556,-0.017240815153794168,-0.037732329652154534,-0.020362865822252454
2021-09-01,-0.009923011599675355,-0.01724081535553325,-0.03579142216748961,-0.019748283852645467
2021-09-02,-0.008919450967324669,-0.017240815442305064,-0.0334712500874144,-0.019055553233671446
2021-09-03,-0.008490663371915824,-0.01724081546481985,-0.0333261621695474,-0.018597005972634847
2021-09-07,-0.007671857938643334,-0.017240815454897966,-0.03085827459733225,-0.017729768727456654
2021-09-08,-0.0087056621490411,-0.01760097033719403,-0.030565986927860157,-0.018509399068777438
2021-09-09,-0.007987400813952956,-0.017600970355969678,-0.029067622651824374,-0.017966898514783895
2021-09-10,-0.008935983292672926,-0.017600970372778486,-0.030222176458132875,-0.017662755267437456
2021-09-13,-0.01118505645692535,-0.01760097044117435,-0.030751899180667553,-0.017338013739808696
2021-09-14,-0.009816665190605232,-0.017600970458236158,-0.02963730165629432,-0.017052277159468936
2021-09-15,-0.010561831679954874,-0.017600970483831246,-0.027961002131965305,-0.016535906277478526
2021-09-16,-0.011475037548556624,-0.017600970523468065,-0.03070105007537522,-0.01643378474656118
2021-09-17,-0.010236755070731879,-0.018500369698908784,-0.028757922391860317,-0.016675004634756782
2021-09-20,-0.01258413451467944,-0.017600970959532572,-0.027759790930865606,-0.015966119478884364
2021-09-21,-0.020336459280198654,-0.017600970994945342,-0.028407815525714045,-0.01539468011203459
2021-09-22,-0.015941091830274954,-0.01724081665947594,-0.02673196812030104,-0.014634504949423107
2021-09-23,-0.015309016584605584,-0.017240816687553246,-0.027000271299807643,-0.01415143125178489
2021-09-24,-0.01615101479543057,-0.017240816669755934,-0.027123060733456845,-0.013449061390684653
2021-09-27,-0.013410964403020817,-0.01724081682106913,-0.02562749717945745,-0.01268796883030852
2021-09-28,-0.011830332648590134,-0.017240816929790938,-0.025459819633022584,-0.013240047481278949
2021-09-29,-0.02238129537387283,-0.017240816957531897,-0.02517015404697402,-0.013786913070438367
2021-09-30,-0.018656268635788755,-0.01724081707852936,-0.023720626866178113,-0.013341779591454177
2021-10-01,-0.01950473976775299,-0.017240816970542982,-0.02149792519857604,-0.013652438513516761
2021-10-04,-0.019872461696919273,-0.01724081701117045,-0.021206591637267347,-0.013276338249930195
2021-10-05,-0.020297114598765265,-0.017240817188969443,-0.023237844126955273,-0.01410605563057925
2021-10-06,-0.019049285375196297,-0.017240817194903592,-0.024209516900936708,-0.013824296867980502
2021-10-07,-0.016332692135282097,-0.017240817227452136,-0.030437381368530813,-0.014869110497273292
2021-10-08,-0.015471298438590525,-0.017240817693060524,-0.030628288043011643,-0.014495838800646015
2021-10-11,-0.013199251616374356,-0.0172408177093925,-0.028525163719316043,-0.013823479763857881
2021-10-12,-0.01337884259417735,-0.017240818064318642,-0.027203218113071928,-0.013305392380153672
2021-10-13,-0.011898481171352844,-0.01724081808433584,-0.025562204212715822,-0.012695545233633377
2021-10-14,-0.01049815119667552,-0.01724081797130226,-0.0239773785874246,-0.012709091403319267
2021-10-15,-0.01744678771357135,-0.017240817994491234,-0.023089213825816423,-0.012420140847223303
2021-10-18,-0.01474218554414072,-0.017240817904145035,-0.02178206154470949,-0.012325750559735641
2021-10-19,-0.012637800924602526,-0.01724081795367749,-0.020945833319920032,-0.011963131612321902
2021-10-20,-0.012294362229739397,-0.017240818042681207,-0.01929511170978872,-0.011635444232789933
2021-10-21,-0.010863067407869588,-0.01724081814376444,-0.018997758632131226,-0.011937123869464003
2021-10-22,-0.009527134070709306,-0.017240818156101487,-0.020506655099405288,-0.012116353946626482
2021-10-25,-0.008878274744532788,-0.017240818147601002,-0.01981649410910889,-0.012089447490943936
2021-10-26,-0.00841296638090178,-0.017240818139361923,-0.019214889118764403,-0.01152431217896566
2021-10-27,-0.00727030539462223,-0.01724081850417732,-0.01855106404654427,-0.011147461574002131
2021-10-28,-0.009152865866012331,-0.017240818536156895,-0.025627778354052753,-0.012453468099946081
2021-10-29,-0.010935105827000753,-0.017240818584488372,-0.024041822967028753,-0.012068236171694004
2021-11-01,-0.009295055426292827,-0.017240818711747236,-0.023034669222235106,-0.01218143030114618
2021-11-02,-0.008242788659926104,-0.01724081875944504,-0.02172403157319776,-0.011911500740087087
2021-11-03,-0.007820793450771723,-0.017240818780348107,-0.02062385481170788,-0.011559011462593803
2021-11-04,-0.008486227962269088,-0.01724081958704862,-0.032785454663828574,-0.015822408444446507
2021-11-05,-0.008085766600423459,-0.01724081950467726,-0.030610701595906974,-0.015114401472397022
2021-11-08,-0.0077298642470474185,-0.01714798090820969,-0.03228785617448771,-0.017211635663073897
2021-11-09,-0.00707481131496639,-0.01714798094118296,-0.030472916913991403,-0.01670541792966954
2021-11-10,-0.00781043111685267,-0.017147980983166507,-0.029543924000608127,-0.01644929079564252
2021-11-11,-0.011244500635102165,-0.017147981032934134,-0.03339092000232815,-0.016447795950136488
2021-11-12,-0.00963206940746251,-0.017147981106703736,-0.0314280087136805,-0.015746935767326574
2021-11-15,-0.010442193629215411,-0.017147981126086648,-0.02989532150786086,-0.015161193602718075
2021-11-16,-0.00919020757703819,-0.017147981163104394,-0.02824654560946684,-0.014497528154966844
2021-11-17,-0.008381204726148728,-0.01714798121975098,-0.0266831480160656,-0.01399053946937743
2021-11-18,-0.008339447155912226,-0.017147981228252944,-0.028835236711907693,-0.013754213186529377
2021-11-19,-0.007867508454106605,-0.017147981253988785,-0.02747695144399831,-0.013318239971277214
2021-11-22,-0.007590095654142301,-0.01673829125904355,-0.03419188642542339,-0.015405935882340595
2021-11-23,-0.0080579451285979,-0.017147982001817084,-0.03255162359213061,-0.015057973601869907
2021-11-24,-0.007395894221479659,-0.017147982006303304,-0.03531751389632194,-0.01517320593067627
2021-11-26,-0.007011937866994919,-0.017147982166269938,-0.03342970927683507,-0.014732528081765294
2021-11-29,-0.022060781796651004,-0.01714798225054776,-0.0840563663360778,-0.03260832607800605
2021-11-30,-0.020361568182239758,-0.01714798288137638,-0.07610537525756211,-0.03029595110254469
2021-12-01,-0.023838253230567714,-0.017147982977620862,-0.07588557361323438,-0.03163827779566504
2021-12-02,-0.021732896041064,-0.017147983088535625,-0.0703613705804887,-0.02998836147829139
2021-12-03,-0.02064462956008195,-0.01714798311891556,-0.06606435339733827,-0.028486805382851022
2021-12-06,-0.01822671191714079,-0.017147983448537775,-0.06080504545312756,-0.026880992967126316
2021-12-07,-0.01728045975779952,-0.01714798348990392,-0.06349117529878985,-0.027626161999657062
2021-12-08,-0.022045678287465596,-0.01673829351833677,-0.05945082065616113,-0.02680075235162675
2021-12-09,-0.017430692778416045,-0.016738293550679337,-0.055267443506586564,-0.025800304375173187
2021-12-10,-0.015607747837561978,-0.016738293561805718,-0.054109460187822284,-0.025831204881131005
2021-12-13,-0.014635132322913818,-0.016738293624622952,-0.04996033858952921,-0.02509958031311929
2021-12-14,-0.014840066612834539,-0.016738293999440032,-0.0467341814974185,-0.024075559596389434
2021-12-15,-0.014058874138117622,-0.01673829402258551,-0.043587369945658136,-0.02350531918759378
2021-12-16,-0.017752860420667593,-0.016738294247120325,-0.04051612128063299,-0.022808544590453842
2021-12-17,-0.016438960437332988,-0.0167382941763372,-0.03698505143248382,-0.022225893332914127
2021-12-20,-0.01644449180986965,-0.016738294219370342,-0.03717770684281939,-0.022023188977966016
2021-12-21,-0.01704494190789364,-0.016738294343292888,-0.03632283113917188,-0.021707245917360635
2021-12-22,-0.019953445031684433,-0.016738294456594124,-0.03880810952101252,-0.021812499159976954
2021-12-23,-0.017755720862028996,-0.016738294452538813,-0.0370348594255952,-0.0216344145028144
2021-12-27,-0.014899151810134426,-0.016738294498348752,-0.03465111847174782,-0.0208546140130127
2021-12-28,-0.01653093963579269,-0.01673829454791196,-0.03530636743580922,-0.020674380786528643
2021-12-29,-0.01352793909505066,-0.016738294676772816,-0.03243864480785441,-0.01964700804441822
2021-12-30,-0.011037779614265658,-0.016738294733653368,-0.02992683808151502,-0.01846892496900396
2021-12-31,-0.009850951474522552,-0.016738295685656254,-0.027747716447521126,-0.01731394372356444
2022-01-03,-0.009090136534984711,-0.01673829569355445,-0.027947831607006084,-0.01626316804995226
2022-01-04,-0.00936748343954676,-0.016579033878397695,-0.026197393848134392,-0.015438784800934297
2022-01-05,-0.00831896287586752,-0.016579033915949053,-0.025543489240339126,-0.015383825760977342
2022-01-06,-0.019075377785335284,-0.01578775920411559,-0.02413410473450388,-0.01468457869313858
2022-01-07,-0.01534200427075195,-0.015787759359440018,-0.02764582407414265,-0.01414826856263676
2022-01-10,-0.013398414451767756,-0.01578775942862656,-0.026073122727869366,-0.013391721394597097
2022-01-11,-0.011608507377895243,-0.0157877594787011,-0.025551852290599943,-0.012852529663689442
2022-01-12,-0.012167960905978829,-0.0157877596244674,-0.03231266259504856,-0.017218052313581145
2022-01-13,-0.010587064642721968,-0.0157877597259814,-0.03050155418765824,-0.01654804817288189
2022-01-14,-0.015567851950609418,-0.01578775980073101,-0.02959204331976028,-0.01630973808874682
2022-01-18,-0.012825975338905714,-0.01578775995366475,-0.032479085564119575,-0.01658707533791988
2022-01-19,-0.020854950248429673,-0.01578775999310633,-0.03122083370578528,-0.015994564062893544
2022-01-20,-0.019635902586087942,-0.01578776023622604,-0.028815496965690388,-0.015573905165241615
2022-01-21,-0.01942525165179361,-0.01578776027747362,-0.027482329132422222,-0.015102952770414709
2022-01-24,-0.024678169686043805,-0.015787760323647086,-0.025610721952366883,-0.014390029305215742
2022-01-25,-0.01862670315877295,-0.015787760399092812,-0.025762757051971594,-0.013898101608569054
2022-01-26,-0.019589609232096027,-0.015787760442477695,-0.02527408822124991,-0.013784006829340278
2022-01-27,-0.015675300503514154,-0.016173436995820623,-0.024416695612879756,-0.013333777476873521
2022-01-28,-0.014336783818424645,-0.01617343719718897,-0.022944219273430135,-0.013260487904854837
2022-01-31,-0.023127730134461084,-0.01617343729271233,-0.021697382259185334,-0.012705397825582396
2022-02-01,-0.02446638713856861,-0.016173437361411195,-0.020957407550392528,-0.012553863993327039
2022-02-02,-0.021012702381950604,-0.015787761307325933,-0.020048252847329383,-0.012034615585437516
2022-02-03,-0.019044842732659602,-0.015787761408828503,-0.019303010828173105,-0.011562492254049317
2022-02-04,-0.028235237185809354,-0.015787761507821185,-0.020670114039883808,-0.01155442520040656
2022-02-07,-0.024137958522636647,-0.0157877615555022,-0.023657591612913642,-0.012535488954706154
2022-02-08,-0.021148117985076705,-0.015787761634698055,-0.022680967628235783,-0.011956647622343674
2022-02-09,-0.01958969609884053,-0.015787761725059572,-0.02505300621164383,-0.01236828905104286
2022-02-10,-0.02071901118196797,-0.015787761775442884,-0.0238260627801459,-0.012089689957762502
2022-02-11,-0.02410914101687336,-0.01578776195760538,-0.02275351607615871,-0.011888638286246814
2022-02-14,-0.02660227014262385,-0.01578776227159799,-0.027344414954326685,-0.016704507429763645
2022-02-15,-0.023832344354381536,-0.01578776232469732,-0.025863822104385547,-0.015921915301257562
2022-02-16,-0.024227191329523657,-0.01578776242568141,-0.03367551878855522,-0.01992177334605338
2022-02-17,-0.02160153866362877,-0.015787762662503146,-0.03247011332720395,-0.018629076514432383
2022-02-18,-0.026537522699157965,-0.015787762787390035,-0.030175184906157088,-0.018355140674057763
2022-02-22,-0.024119002114408237,-0.015787762821467606,-0.02828000682344254,-0.01722559041243291
2022-02-23,-0.022450796744350025,-0.014368770434157655,-0.02715666319248233,-0.01650195265290839
2022-02-24,-0.0244897428163895,-0.012684032523543387,-0.025797947940175325,-0.015508936369775444
2022-02-25,-0.024298020190962454,-0.012684032599480753,-0.024119262473003743,-0.014683740216723643
2022-02-28,-0.026768654162491388,-0.012684032650631023,-0.023863274508833972,-0.014517154395134155
2022-03-01,-0.024291956893275648,-0.012684032788150322,-0.027359537186401894,-0.016691791563464883
2022-03-02,-0.025140702435517658,-0.012684033064371568,-0.05049449936867802,-0.03030175991440624
2022-03-03,-0.026023861296364324,-0.012684033181787218,-0.057077351779767346,-0.029871151489722463
