Date,^GSPC,GLD,USO,GLD-USO
2021-11-08,-0.008394181823348485,-0.017147967915837507,-0.03613974125539077,-0.019700436188691092
2021-11-09,-0.00792626864744944,-0.01714796791497549,-0.02929577772081163,-0.017691101251235544
2021-11-10,-0.008493217074405458,-0.01714796791497591,-0.027953049261907545,-0.016701276652178472
2021-11-11,-0.010626515377934121,-0.017147967914976036,-0.038317253278817034,-0.016467745008988347
2021-11-12,-0.009612939400319846,-0.017147967914975998,-0.03039697317475289,-0.015090819251757967
2021-11-15,-0.009995094332469446,-0.015308895029010424,-0.027304084156772393,-0.014363456083116998
2021-11-16,-0.009148252049035233,-0.014873775637072411,-0.02526742382919669,-0.013639499474986438
2021-11-17,-0.008478286517572492,-0.014777602196379103,-0.024425442783593893,-0.013482801303441266
2021-11-18,-0.008525327581935884,-0.01474129985385873,-0.03146484912838609,-0.014042770280480754
2021-11-19,-0.008244244592642273,-0.014465943179390942,-0.02790485311004438,-0.013552762023994087
2021-11-22,-0.008132915572168345,-0.014166429250857988,-0.03982323287487508,-0.01915314002632666
2021-11-23,-0.00849557386911774,-0.017147967914976036,-0.03223720225951571,-0.017133030563699313
2021-11-24,-0.008026966896056921,-0.015814797195159304,-0.03705416500297001,-0.016819888835033978
2021-11-26,-0.007761049172246015,-0.015745927579281626,-0.03120404350674766,-0.0156790580494437
2021-11-29,-0.020432332995813266,-0.015674957386539585,-0.10289477020045643,-0.04043187935278591
2021-11-30,-0.018428929324538556,-0.015620825895057823,-0.07497802475127334,-0.031193508683464575
2021-12-01,-0.022043655217130528,-0.015618065314875182,-0.0691164106878451,-0.030885627108885746
2021-12-02,-0.019732868262854104,-0.01553682463745607,-0.05458816660931955,-0.02583187870922856
2021-12-03,-0.01864372662129633,-0.015502887357021286,-0.04627750361896036,-0.021924309822857542
2021-12-06,-0.01631059130657079,-0.015622584024303386,-0.03606259218308713,-0.01782824594953957
2021-12-07,-0.01563870154152632,-0.015506379773172709,-0.05253623135654985,-0.023237356239589124
2021-12-08,-0.020620318100653928,-0.016738461469524003,-0.04631688938569487,-0.02174355115426886
2021-12-09,-0.01586763323442118,-0.016735696890299436,-0.040688088476791257,-0.01962218687808076
2021-12-10,-0.01431104307387508,-0.015134228772308436,-0.04119561779861327,-0.02065724795808254
2021-12-13,-0.013529562181278473,-0.015053288266262567,-0.0376405405078948,-0.019824397089745874
2021-12-14,-0.013948604901140223,-0.016315361469664807,-0.03391543569938252,-0.018241334618323207
2021-12-15,-0.013294294384546166,-0.016521321178918188,-0.030712465675319617,-0.01787454345686682
2021-12-16,-0.01686498115379733,-0.014863550671257997,-0.028926035625893833,-0.01716296471683651
2021-12-17,-0.015559239069306886,-0.015402919479187725,-0.026534543776073713,-0.016505240004874622
2021-12-20,-0.015613735155809156,-0.015227395311618661,-0.029748876886403965,-0.017096747282976527
2021-12-21,-0.016230241876411262,-0.015104659348527264,-0.030281463870668414,-0.017305721272756563
2021-12-22,-0.019277619137104518,-0.014865855436534153,-0.034587779315419544,-0.018200395707879236
2021-12-23,-0.016845508099293797,-0.01505858846671654,-0.03238278461681081,-0.01817831815434762
2021-12-27,-0.013900802202936742,-0.014873549957974921,-0.02991142402184553,-0.017282156667445876
2021-12-28,-0.01583389848255585,-0.014707357500514462,-0.031398443164030565,-0.017654951775692432
2021-12-29,-0.012731900897588808,-0.014636548415242399,-0.028536615134762383,-0.016635959294524025
2021-12-30,-0.010353095326553579,-0.014482494185784277,-0.026519049446176297,-0.015757293411628025
2021-12-31,-0.009370916801523233,-0.014563204180565774,-0.025019540703140806,-0.014890077589575616
2022-01-03,-0.008815042255455523,-0.014616374313748407,-0.026260704578987316,-0.014511053457998638
2022-01-04,-0.009102205807563346,-0.015339084156295117,-0.025041114604258192,-0.014258057254225302
2022-01-05,-0.008213675348074791,-0.015313394764011183,-0.024976196469484523,-0.014907027927269391
2022-01-06,-0.01938481673518453,-0.014841192868750644,-0.024471340958655673,-0.014514146101338577
2022-01-07,-0.014817758755939775,-0.016096126511152307,-0.02825126874558009,-0.01443901174985537
2022-01-10,-0.012654964550637459,-0.014987633673818062,-0.026763073190454453,-0.013969207320753546
2022-01-11,-0.01071551729465519,-0.01483864743256192,-0.026087454939560058,-0.013815692265869881
2022-01-12,-0.011537143190621182,-0.015962457678026256,-0.03294228249100511,-0.018749826862299195
2022-01-13,-0.009912523384736497,-0.014885770703894678,-0.030120515274503972,-0.01714406509867702
2022-01-14,-0.015581010439370815,-0.01484870728996376,-0.029080970244293153,-0.01663663160874275
2022-01-18,-0.012571381186133351,-0.014845159658952833,-0.03178734411653064,-0.0168861686676711
2022-01-19,-0.020299921549308608,-0.01476934292020323,-0.030255262448763403,-0.016124474241456365
2022-01-20,-0.018724804849869787,-0.016758723715812957,-0.02776396595100862,-0.01567249337606905
2022-01-21,-0.01832672916011398,-0.014861855748017485,-0.026721285434958185,-0.015201400508442164
2022-01-24,-0.023905588282257192,-0.0148921434595439,-0.025226890764594386,-0.014527108234945386
2022-01-25,-0.01873665529962119,-0.015024000144874872,-0.02573967658151125,-0.01414208035391728
2022-01-26,-0.01920297081582653,-0.014881192852292833,-0.02553093587872352,-0.014254317111302697
2022-01-27,-0.015128219769925049,-0.0174776540392046,-0.024898719910390582,-0.013803416154914821
2022-01-28,-0.013798391602270076,-0.017011615059835217,-0.023742220957113258,-0.013866725553918142
2022-01-31,-0.02277111877027867,-0.0156764337255991,-0.022913245256930722,-0.013400166851585493
2022-02-01,-0.024167095247522776,-0.015692624867005893,-0.022537738367272592,-0.013478717252140893
2022-02-02,-0.020303100579251235,-0.014763201038549683,-0.021885779145471077,-0.012994310075205372
2022-02-03,-0.0180762874333852,-0.01487267432342729,-0.02133520240537419,-0.012680473105107368
2022-02-04,-0.027763249364313954,-0.014789848667348606,-0.023087039123951596,-0.013027214695120205
2022-02-07,-0.023090669016571648,-0.014781246606065508,-0.02600231026857128,-0.014322333632450578
2022-02-08,-0.019801903506373883,-0.015250331371529823,-0.02460591026695834,-0.013540986130683412
2022-02-09,-0.018273193053881195,-0.014832143756960339,-0.026646873422022987,-0.013862983602865465
2022-02-10,-0.019929033878106985,-0.014384427356363805,-0.025209426271280894,-0.013507954079576239
2022-02-11,-0.023600555324696036,-0.014220229066501519,-0.024069575492681437,-0.013224161516176405
2022-02-14,-0.026232936647277834,-0.017119208640893273,-0.028078448385621433,-0.017938564081446985
2022-02-15,-0.02327135331610275,-0.01449665391130419,-0.02643758570651414,-0.0168441158284015
2022-02-16,-0.02371801758692274,-0.01504053615986637,-0.03466566224688596,-0.021144946445281403
2022-02-17,-0.02080108569299002,-0.015010668963651741,-0.0327608114578283,-0.018985690557650165
2022-02-18,-0.02627367526660674,-0.01569036829675737,-0.030278867375817607,-0.018453436647836947
2022-02-22,-0.02386476259848215,-0.014275201799348965,-0.02849093023075945,-0.016928727693605573
2022-02-23,-0.02211035634657008,-0.013247868830415803,-0.027572218099411606,-0.016092896618227943
2022-02-24,-0.024634652144609488,-0.012202448906409057,-0.026591702923565514,-0.014923492436865022
2022-02-25,-0.02432987129488479,-0.012478460363791109,-0.025244642917541433,-0.01425434488553547
2022-02-28,-0.02711963705392462,-0.012214069698246153,-0.025203106590830054,-0.01425713731531667
2022-03-01,-0.02398210417527636,-0.01282717331895903,-0.028824833593765305,-0.017154672710560488
2022-03-02,-0.024667923075987714,-0.014602255802281172,-0.050177273205285186,-0.03179334853536653
2022-03-03,-0.025631852091403003,-0.01336778058922224,-0.056523996867729895,-0.028124243436974953
2022-03-04,-0.023236259180468954,-0.012380504836236823,-0.04620405727696863,-0.0222663734364571
2022-03-07,-0.021722152047344255,-0.014170679088553849,-0.061835244670603,-0.034130829775475
2022-03-08,-0.031665986349084456,-0.01415896982482743,-0.05620645920306789,-0.0326652769427917
2022-03-09,-0.028752016157430504,-0.019509923483235388,-0.05310716001747116,-0.03528626833865386
2022-03-10,-0.032271994604592805,-0.02585818140843899,-0.11469934633009567,-0.06860567359319797
2022-03-11,-0.028847802428207937,-0.014012214502207179,-0.09341397336278223,-0.05336852758577637
2022-03-14,-0.027880829015505232,-0.013202595686536978,-0.07942055759919016,-0.04295179840806907
2022-03-15,-0.025494505173686958,-0.017280270952514987,-0.07657370510721552,-0.042453105444555404
2022-03-16,-0.026556549257634655,-0.021335355203264558,-0.0777357088875993,-0.04673715756055775
2022-03-17,-0.02856475628220001,-0.015603578251729457,-0.061163571342783926,-0.03523366887302559
2022-03-18,-0.0267878556760722,-0.014285079791258658,-0.07987274063367521,-0.04300957729294523
2022-03-21,-0.02510481458538636,-0.015718352374812082,-0.06151259794629452,-0.03263516377393135
2022-03-22,-0.022286163681872834,-0.015035426361666928,-0.0740180948639546,-0.038663638751238086
2022-03-23,-0.02121776876721167,-0.015238892396856699,-0.061382646810878565,-0.031518797297102934
2022-03-24,-0.021427379029052108,-0.01719184120781737,-0.06047136595954408,-0.03380820283903961
2022-03-25,-0.02166490109515675,-0.015079429964576885,-0.05594870834167323,-0.029017943533073468
2022-03-28,-0.019451678274146015,-0.013513726829830467,-0.04705819583943125,-0.023008139696503463
2022-03-29,-0.01777661525460661,-0.019847824471009284,-0.078750070991309,-0.041591542579578276
2022-03-30,-0.018243611534148392,-0.015517892234310156,-0.06849060961942001,-0.03638428100870874
2022-03-31,-0.01717628954306132,-0.015299072727639532,-0.05844199832306841,-0.032566573908097106
2022-04-01,-0.02005427232975896,-0.014431941926527764,-0.06330757491433477,-0.03317698128597869
2022-04-04,-0.017995378507042022,-0.0150883009080977,-0.05458282611130747,-0.028934169291750664
2022-04-05,-0.017016402812640746,-0.01462465876381196,-0.05363334401874399,-0.02843066486536213
2022-04-06,-0.018421764060943834,-0.014964949811741304,-0.05160606464430095,-0.027730995271299887
2022-04-07,-0.01832032727658431,-0.0143336485196611,-0.04891039896514853,-0.025541502863695942
2022-04-08,-0.01660337940624189,-0.014268557147852527,-0.04220435810253612,-0.02238612007473169
2022-04-11,-0.015077471942335524,-0.01464148765017305,-0.03745011053219199,-0.021029803592611158
2022-04-12,-0.020325459340772727,-0.014060029806269875,-0.03877294943641647,-0.02035967636749097
2022-04-13,-0.01843185121530737,-0.014531720686386692,-0.04948718580654829,-0.025745557653237286
2022-04-14,-0.0186378688973669,-0.01418908627475961,-0.04853236980283699,-0.02543594810231907
2022-04-18,-0.01968888828529512,-0.01409477772388634,-0.04339219722579877,-0.023096608045789585
2022-04-19,-0.017588741294762695,-0.013680047579457103,-0.03837341342816099,-0.02100152025850176
2022-04-20,-0.020013281437569412,-0.017974306161539208,-0.05170560812379496,-0.02702506192957065
2022-04-21,-0.017982746109672213,-0.016104578171364282,-0.045470509547394566,-0.02464539312412236
2022-04-22,-0.020283640803787095,-0.015391629091814091,-0.04072616401844523,-0.022485550470765007
2022-04-25,-0.030775651760028735,-0.016265006100686093,-0.041392879340423655,-0.023027755270294867
2022-04-26,-0.027434729936361257,-0.019702423299849888,-0.04127035526634321,-0.02408400190733618
2022-04-27,-0.03534756097622937,-0.016682976801226053,-0.04037720406324376,-0.022982431214129666
2022-04-28,-0.03133713111588931,-0.01633743112754164,-0.03634153978980275,-0.021485045614897322
2022-04-29,-0.03474659302559793,-0.015698223428914988,-0.03602738198149356,-0.021123931482409337
2022-05-02,-0.04533600380109397,-0.015164509291144495,-0.03423362242523798,-0.019800024619668892
2022-05-03,-0.040295403953144016,-0.019625765229018693,-0.03271152841052962,-0.018262829623441317
2022-05-04,-0.035928567625135695,-0.016860872824531116,-0.03480854219294859,-0.01803868228218515
2022-05-05,-0.04059950688626358,-0.016737378497405853,-0.044186352886722,-0.02218814431697851
2022-05-06,-0.048200812427030074,-0.01607060063749069,-0.03927333345828179,-0.02055968534897766
2022-05-09,-0.043105181787208825,-0.015538634297506697,-0.03767936370162696,-0.01951913173159482
2022-05-10,-0.04662871986635796,-0.01736675776668247,-0.06313630228116952,-0.029425406421422804
2022-05-11,-0.04138372233019874,-0.016977283625206608,-0.059818002326266106,-0.029021976501272518
2022-05-12,-0.039459047958232324,-0.01657297484578976,-0.06394813386747308,-0.030862679106474174
2022-05-13,-0.03585238057558566,-0.0174524604842355,-0.055948554618037084,-0.02825494952638467
2022-05-16,-0.03711072885289593,-0.017027657626908693,-0.05235903059345761,-0.026459822961569724
2022-05-17,-0.03392680147671741,-0.01689439995079102,-0.04701479824565033,-0.0253199763700445
2022-05-18,-0.03424941431865301,-0.016369652457714542,-0.046054631833896534,-0.02509260664983564
2022-05-19,-0.04632282173113242,-0.015750708936535063,-0.04610825941367296,-0.024374404052683818
2022-05-20,-0.042202895188121745,-0.017507292050775353,-0.04380074901491806,-0.023971165400777417
2022-05-23,-0.03850869745244773,-0.01630528243504332,-0.040538114108584836,-0.022574274052531953
2022-05-24,-0.03777041811073631,-0.01601337401224168,-0.036602988198628214,-0.021093603302661537
2022-05-25,-0.03496510974688762,-0.016108035062138065,-0.032722649360347265,-0.019647980035374494
2022-05-26,-0.032495197236806155,-0.015892118361366957,-0.029473851488466218,-0.01819291202595595
2022-05-27,-0.03336144852598654,-0.015485755718131164,-0.03207957813178814,-0.018129986448772475
2022-05-31,-0.03586031061784154,-0.015273472801463019,-0.029833268181393,-0.017106837683910595
2022-06-01,-0.03316692438279106,-0.015832725275976314,-0.027537638842888665,-0.016335354650203717
2022-06-02,-0.030697612873201177,-0.015731510412281963,-0.025673663586136788,-0.015376133139693033
2022-06-03,-0.03134126472659155,-0.01653170370544462,-0.026846861467872133,-0.01687489005001089
2022-06-06,-0.03154117454350497,-0.0165888325805187,-0.02901873071153885,-0.016285068264223355
2022-06-07,-0.02882762749877112,-0.015949910641899028,-0.028742827632753976,-0.0162294161688537
