Date,^GSPC,GLD,USO,GLD-USO
2020-12-30,0.0013406480950792154,0.007626026694655132,0.003958022242310707,0.00579202446848292
2020-12-31,0.006418204711703793,0.0037072651943418997,0.00303393669915042,0.00337060094674616
2021-01-04,-0.014864762712025787,0.02201425891234798,-0.019269513781507985,0.0013723725654199975
2021-01-05,0.007057631383362026,0.0029572490918935946,0.04705323810739285,0.02500524359964322
2021-01-06,0.005693603382474094,-0.016374384156319522,0.004996394980416393,-0.005688994587951564
2021-01-07,0.014738260107752971,-0.0023373497260989994,0.012237861725762293,0.004950255999831647
2021-01-08,0.00547683739351537,-0.03480879472366203,0.025730451440923834,-0.004539171641369098
2021-01-11,-0.006576327616621317,-0.001963368081678198,-0.004809798123717891,-0.0033865831026980444
2021-01-12,0.000415702030569564,0.006453094143516468,0.01798820863067492,0.012220651387095695
2021-01-13,0.0022730563867261076,-0.004316677807613859,-0.0027894659023265257,-0.0035530718549701924
2021-01-14,-0.003760513068743101,-0.0005192346256867747,0.01221565539459009,0.0058482103844516575
2021-01-15,-0.007216000798278504,-0.012485246085867416,-0.025148056280825566,-0.01881665118334649
2021-01-19,0.008103457635761657,0.008437377567923208,0.011534797930755755,0.00998608774933948
2021-01-20,0.013839417376510862,0.016151154600027997,0.001118281218452246,0.00863471790924012
2021-01-21,0.00031667316131354906,-0.0006273739671711188,-0.0008386469901476758,-0.0007330104786593974
2021-01-22,-0.0030151526629377105,-0.007904302060517928,-0.014931924008750838,-0.011418113034634383
2021-01-25,0.0036093175130174657,0.0008622455288576803,0.010166724449911757,0.005514484989384719
2021-01-26,-0.001489943161153501,-0.002473656951145883,-0.0039414293097817625,-0.0032075431304638227
2021-01-27,-0.02601331512610035,-0.006355778295441206,0.0014094219816694934,-0.0024731781568858562
2021-01-28,0.009713298778760395,0.000926931727635592,-0.007067167223092443,-0.0030701177477284254
2021-01-29,-0.019500377654792,-0.0004054103376829626,-0.0019877812741702352,-0.0011965958059265988
2021-02-01,0.015924300234678626,0.00934152297824149,0.026368950993380203,0.017855236985810846
2021-02-02,0.013802528814310624,-0.012242430084677477,0.019194468539128602,0.0034760192272255625
2021-02-03,0.0010082606153447803,-0.0015117720158050482,0.016698447412992874,0.007593337698593913
2021-02-04,0.010794847643921975,-0.021765636924135134,0.009834039294073163,-0.005965798815030986
2021-02-05,0.003889919607763825,0.009823748692690917,0.010000011054301745,0.009911879873496331
2021-02-08,0.007372107476289037,0.01001975221091292,0.019448299399222043,0.014734025805067483
2021-02-09,-0.0011141454217211749,0.0032595928083516256,0.005889136254178878,0.0045743645312652514
2021-02-10,-0.0003452445223915674,0.003654430629279855,0.0028043514779165345,0.0032293910535981948
2021-02-11,0.0016610748145877074,-0.008723013798522866,-0.007923301734508309,-0.008323157766515588
2021-02-12,0.004699970926162608,-0.003041852351548402,0.02458614292902422,0.010772145288737909
2021-02-16,-0.0005694345154154666,-0.014457496034195686,0.0126883687619801,-0.0008845636361077928
2021-02-17,-0.0003204533489169501,-0.011417786234196115,0.010818857084082954,-0.00029946457505658063
2021-02-18,-0.004425614227243303,-6.0090224343136566e-05,-0.01527873321915533,-0.007669411721749233
2021-02-19,-0.0018566190956649255,0.004139970385631239,-0.014759496123130926,-0.005309762868749844
2021-02-22,-0.007762892893710863,0.014858231751961605,0.03953080149441655,0.027194516623189075
2021-02-23,0.0012555296115265332,-0.0023033964742125187,0.008202703699968856,0.0029496536128781684
2021-02-24,0.011287667670985945,-0.0007097783269727351,0.020923280628391945,0.010106751150709605
2021-02-25,-0.02478339442417185,-0.018995808065307287,-0.0009416412173749658,-0.009968724641341126
2021-02-26,-0.004761532293798778,-0.024480114534154506,-0.02745780006077444,-0.02596895729746447
2021-03-01,0.02351217322569352,-0.0017319159550744983,-0.017336605627759967,-0.009534260791417233
2021-03-02,-0.00811367873950876,0.005433148366520264,-0.013140111992475001,-0.0038534818129773683
2021-03-03,-0.01315233589480116,-0.011082728374520621,0.026352952356860238,0.0076351119911698085
2021-03-04,-0.013508038064390469,-0.00988559566723337,0.04584582259159582,0.017980113462181226
2021-03-05,0.019308356338709188,0.0006286134207733884,0.03131324188884794,0.015970927654810663
2021-03-08,-0.005373643224025429,-0.010422315048141234,-0.021378995774652115,-0.015900655411396673
2021-03-09,0.014055400743930569,0.02104806019448947,-0.009005935177590985,0.0060210625084492425
2021-03-10,0.006012203770988197,0.005085327698430273,0.014508050705300158,0.009796689201865216
2021-03-11,0.010341825500657608,-0.0008663865026826478,0.019470771191138485,0.009302192344227918
2021-03-12,0.0010148833275308508,-0.00018574519969141986,-0.00562115046328525,-0.0029034478314883348
2021-03-15,0.006470939539413048,0.004386867610048303,-0.002031377650180952,0.0011777449799336753
2021-03-16,-0.0015709169785959108,0.0009244132771239594,-0.009762740493015447,-0.0044191636079457435
2021-03-17,0.0028752446501592592,0.0071195808075622735,-0.00022822900398765546,0.003445675901787309
2021-03-18,-0.014870560065947797,-0.0058269675795917875,-0.07952933815208219,-0.04267815286583699
2021-03-19,-0.0006028856737550234,0.004174394816826358,0.031617400417298505,0.01789589761706243
2021-03-22,0.007000556898342752,-0.0014713433816878438,-0.0014375032092081529,-0.0014544232954479984
